time,open,high,low,close,Volume,Volume MA,Total common shares outstanding,Mkt сap
2010-05-26T00:00:00Z,15.57339,15.762432,14.367128,14.493156,915619,686929.6,NaN,NaN
2010-05-27T00:00:00Z,14.646189,14.79022,14.214095,14.736209,1066437,722091,NaN,NaN
2010-05-28T00:00:00Z,15.033274,15.042274,14.295112,14.763214,621997,716632.05,NaN,NaN
2010-05-31T00:00:00Z,14.763214,15.222314,14.601178,15.051276,816122,738905.6,NaN,NaN
2010-06-01T00:00:00Z,15.078283,15.618401,14.853234,15.393352,660061,749463.6,NaN,NaN
2010-06-02T00:00:00Z,15.591395,15.915465,15.411356,15.528381,586478,760101.3,NaN,NaN
2010-06-03T00:00:00Z,15.93347,16.176521,15.75343,15.870455,354419,750208,NaN,NaN
2010-06-04T00:00:00Z,15.84345,16.131512,15.807441,16.068499,392996,746212.4,NaN,NaN
2010-06-07T00:00:00Z,15.609399,15.645406,15.006267,15.29433,568795,747340.2,NaN,NaN
2010-06-08T00:00:00Z,15.123292,15.492372,15.123292,15.411356,381146,747800.2,NaN,NaN
2010-06-09T00:00:00Z,15.375348,15.825446,15.222314,15.56439,487624,750639.95,NaN,NaN
2010-06-10T00:00:00Z,15.429359,15.84345,15.312334,15.699419,404904,742484.6,NaN,NaN
2010-06-11T00:00:00Z,15.996483,16.050495,15.546385,15.699419,466375,750179.4,NaN,NaN
2010-06-15T00:00:00Z,15.699419,16.059497,15.690416,15.996483,300976,731783.95,NaN,NaN
2010-06-16T00:00:00Z,16.158519,16.410573,16.059497,16.149517,327944,692028.7,NaN,NaN
2010-06-17T00:00:00Z,16.149517,16.230535,15.93347,15.94247,292004,650908.25,NaN,NaN
2010-06-18T00:00:00Z,16.158519,16.158519,15.708421,15.816444,428726,604052.35,NaN,NaN
2010-06-21T00:00:00Z,16.248537,16.329555,16.023488,16.167519,229445,577638.8,NaN,NaN
2010-06-22T00:00:00Z,15.93347,15.978479,15.66341,15.75343,223366,564283.25,NaN,NaN
2010-06-23T00:00:00Z,15.483372,15.699419,15.186307,15.258323,230505,487796.95,NaN,NaN
2010-06-24T00:00:00Z,15.276325,15.600397,15.240318,15.339341,201287,452080.35,NaN,NaN
2010-06-25T00:00:00Z,15.240318,15.240318,14.92525,15.123292,201663,408841.65,NaN,NaN
2010-06-28T00:00:00Z,15.150299,15.150299,14.943254,15.141297,171069,386295.25,NaN,NaN
2010-06-29T00:00:00Z,15.114292,15.258323,14.907245,15.078283,512636,371120.95,NaN,NaN
2010-06-30T00:00:00Z,14.709203,15.168303,14.691199,14.970259,257342,350985,NaN,NaN
2010-07-01T00:00:00Z,14.637187,14.718205,14.196091,14.33112,237363,333529.25,NaN,NaN
2010-07-02T00:00:00Z,14.277109,14.898243,14.277109,14.772216,435797,337598.15,NaN,NaN
2010-07-05T00:00:00Z,14.898243,14.979261,14.51116,14.673194,353772,335636.95,NaN,NaN
2010-07-06T00:00:00Z,14.538165,14.970259,14.385132,14.907245,259968,320195.6,NaN,NaN
2010-07-07T00:00:00Z,14.808225,15.141297,14.592176,14.772216,279321,315104.35,NaN,NaN
2010-07-08T00:00:00Z,15.141297,15.348341,14.961258,15.312334,318410,306643.65,NaN,NaN
2010-07-09T00:00:00Z,15.348341,15.618401,15.132294,15.222314,263931,299595,NaN,NaN
2010-07-12T00:00:00Z,15.258323,15.600397,15.195308,15.465367,112654,281908.95,NaN,NaN
2010-07-13T00:00:00Z,15.555388,15.672412,15.420357,15.56439,127725,273246.4,NaN,NaN
2010-07-14T00:00:00Z,15.75343,15.960475,15.654408,15.834448,175893,265643.85,NaN,NaN
2010-07-15T00:00:00Z,15.93347,15.978479,15.681414,15.888459,381696,270128.45,NaN,NaN
2010-07-16T00:00:00Z,16.005486,16.104506,15.879457,16.095504,159333,256658.8,NaN,NaN
2010-07-19T00:00:00Z,15.75343,15.825446,15.492372,15.735426,190265,254699.8,NaN,NaN
2010-07-20T00:00:00Z,15.75343,16.149517,15.519379,16.149517,353630,261213,NaN,NaN
2010-07-21T00:00:00Z,16.12251,16.158519,15.924468,16.014488,233769,261376.2,NaN,NaN
2010-07-22T00:00:00Z,15.816444,16.12251,15.816444,16.005486,178302,260226.95,NaN,NaN
2010-07-23T00:00:00Z,16.185524,16.518597,16.140514,16.311552,359777,268132.65,NaN,NaN
2010-07-26T00:00:00Z,16.563606,16.950691,16.437579,16.482588,324698,275814.1,NaN,NaN
2010-07-27T00:00:00Z,16.788655,17.274762,16.689635,16.833666,321013,266232.95,NaN,NaN
2010-07-28T00:00:00Z,16.770651,16.896679,16.572608,16.851668,207751,263753.4,NaN,NaN
2010-07-29T00:00:00Z,16.662628,16.734644,16.329555,16.599615,149085,259339.5,NaN,NaN
2010-07-30T00:00:00Z,16.518597,16.860671,16.518597,16.707637,164179,245758.6,NaN,NaN
2010-08-02T00:00:00Z,16.833666,16.977697,16.743646,16.923684,117014,233920.7,NaN,NaN
2010-08-03T00:00:00Z,17.022706,17.17574,17.013704,17.103724,335311,237687.85,NaN,NaN
2010-08-04T00:00:00Z,17.193744,17.256757,17.013704,17.013704,286821,238062.85,NaN,NaN
2010-08-05T00:00:00Z,17.283764,17.742862,17.247755,17.481806,387156,241500.15,NaN,NaN
2010-08-06T00:00:00Z,17.373782,17.562824,17.328773,17.463802,187500,237678.6,NaN,NaN
2010-08-09T00:00:00Z,17.283764,17.481806,17.08572,17.481806,166453,240368.55,NaN,NaN
2010-08-10T00:00:00Z,17.283764,17.382784,17.022706,17.076717,243971,246180.85,NaN,NaN
2010-08-11T00:00:00Z,17.04071,17.049713,16.608617,16.608617,294888,252130.6,NaN,NaN
2010-08-12T00:00:00Z,16.293548,16.536601,16.12251,16.203528,311509,248621.25,NaN,NaN
2010-08-13T00:00:00Z,16.203528,16.599615,15.987481,16.518597,344800,257894.6,NaN,NaN
2010-08-16T00:00:00Z,16.383568,16.58161,16.383568,16.509595,145876,255675.15,NaN,NaN
2010-08-17T00:00:00Z,16.437579,17.058715,16.437579,16.9957,231018,249544.55,NaN,NaN
2010-08-18T00:00:00Z,17.103724,17.535818,16.914684,17.013704,372476,256479.9,NaN,NaN
2010-08-19T00:00:00Z,17.08572,17.103724,16.680633,16.797657,310062,263067.9,NaN,NaN
2010-08-20T00:00:00Z,16.536601,16.536601,16.392568,16.491591,185958,254376.95,NaN,NaN
2010-08-23T00:00:00Z,16.383568,16.608617,16.383568,16.608617,212365,248760.3,NaN,NaN
2010-08-24T00:00:00Z,16.833666,17.364782,16.833666,17.103724,287097,247064.5,NaN,NaN
2010-08-25T00:00:00Z,17.013704,17.031708,16.878675,16.914684,357779,254565.9,NaN,NaN
2010-08-26T00:00:00Z,16.887677,17.35578,16.725642,17.193744,381792,266201.25,NaN,NaN
2010-08-27T00:00:00Z,17.157735,17.265759,17.049713,17.130731,144138,265199.2,NaN,NaN
2010-08-30T00:00:00Z,17.373782,17.82388,17.373782,17.778871,274613,273079.15,NaN,NaN
2010-08-31T00:00:00Z,17.679849,17.931904,17.643842,17.679849,304289,271528.05,NaN,NaN
2010-09-01T00:00:00Z,17.82388,18.129947,17.193744,18.09394,276005,270987.25,NaN,NaN
2010-09-02T00:00:00Z,18.409009,18.769087,18.409009,18.751083,540234,278641.15,NaN,NaN
2010-09-03T00:00:00Z,18.769087,19.111161,18.769087,19.093156,425518,290542.05,NaN,NaN
2010-09-06T00:00:00Z,19.282198,19.768303,19.282198,19.768303,406751,302556.95,NaN,NaN
2010-09-07T00:00:00Z,19.777305,20.650497,19.777305,20.326426,662444,323480.6,NaN,NaN
2010-09-08T00:00:00Z,20.335428,20.335428,19.831319,19.894332,423354,329903.9,NaN,NaN
2010-09-09T00:00:00Z,20.218401,20.479459,20.011357,20.047365,852830,356969.95,NaN,NaN
2010-09-10T00:00:00Z,19.840321,19.966347,19.660281,19.79531,167012,348080.55,NaN,NaN
2010-09-13T00:00:00Z,19.97535,20.326426,19.849321,20.092375,452723,363422.9,NaN,NaN
2010-09-14T00:00:00Z,20.371435,20.695506,20.299419,20.542473,238040,363774,NaN,NaN
2010-09-15T00:00:00Z,20.614488,20.992571,20.614488,20.749517,360232,363161.8,NaN,NaN
2010-09-16T00:00:00Z,20.848539,20.90255,20.62349,20.686504,375314,366424.4,NaN,NaN
2010-09-17T00:00:00Z,20.686504,21.019577,20.461455,20.974566,300193,372136.15,NaN,NaN
2010-09-20T00:00:00Z,20.947561,20.947561,20.71351,20.785526,208313,371933.55,NaN,NaN
2010-09-21T00:00:00Z,20.785526,20.785526,20.470457,20.524468,249223,370039.85,NaN,NaN
2010-09-22T00:00:00Z,20.641494,20.794528,20.452452,20.677501,333592,368830.5,NaN,NaN
2010-09-23T00:00:00Z,20.605486,20.614488,20.416445,20.470457,241050,361793.4,NaN,NaN
2010-09-24T00:00:00Z,20.227403,20.326426,20.038363,20.245408,280362,368604.6,NaN,NaN
2010-09-27T00:00:00Z,20.470457,20.614488,20.362434,20.452452,328766,371312.25,NaN,NaN
2010-09-28T00:00:00Z,20.461455,20.632492,20.407443,20.425448,203960,366295.8,NaN,NaN
2010-09-29T00:00:00Z,20.605486,20.974566,20.587483,20.722512,1294368,417213.95,NaN,NaN
2010-09-30T00:00:00Z,20.704508,20.749517,20.056368,20.245408,386910,409547.75,NaN,NaN
2010-10-01T00:00:00Z,20.398441,20.659499,20.299419,20.43445,323626,404453.15,NaN,NaN
2010-10-03T23:00:00Z,20.43445,20.704508,20.227403,20.551475,80954,388163.3,NaN,NaN
2010-10-04T23:00:00Z,20.173392,20.605486,20.038363,20.506466,188016,364441.9,NaN,NaN
2010-10-05T23:00:00Z,20.704508,20.839537,20.659499,20.830535,203276,353438,NaN,NaN
2010-10-06T23:00:00Z,20.677501,21.26263,20.560477,21.091592,340742,327833.6,NaN,NaN
2010-10-07T23:00:00Z,20.974566,21.136602,20.758519,21.118597,313273,335146.65,NaN,NaN
2010-10-10T23:00:00Z,21.154606,21.361651,21.08259,21.145604,147445,319882.75,NaN,NaN
2010-10-11T23:00:00Z,21.145604,21.235624,20.812532,20.857541,245326,320247.05,NaN,NaN
2010-10-12T23:00:00Z,21.08259,21.226622,20.695506,20.740517,214839,312977.4,NaN,NaN
2010-10-13T23:00:00Z,20.947561,21.109597,20.731515,20.974566,269091,307666.25,NaN,NaN
2010-10-14T23:00:00Z,20.704508,20.857541,20.479459,20.62349,158967,300604.95,NaN,NaN
2010-10-17T23:00:00Z,20.614488,20.794528,19.894332,20.029361,213046,300841.6,NaN,NaN
2010-10-18T23:00:00Z,20.119381,20.587483,19.966347,20.092375,371451,306953,NaN,NaN
2010-10-19T23:00:00Z,19.957345,20.407443,19.741298,20.407443,219233,301235.05,NaN,NaN
2010-10-20T23:00:00Z,20.650497,21.064586,20.62349,20.974566,296612,304013.15,NaN,NaN
2010-10-21T23:00:00Z,20.857541,20.947561,20.398441,20.605486,242510,302120.55,NaN,NaN
2010-10-24T23:00:00Z,20.704508,21.028579,20.605486,20.965566,143886,292876.55,NaN,NaN
2010-10-25T23:00:00Z,20.965566,21.064586,20.704508,20.704508,126381,288997.6,NaN,NaN
2010-10-26T23:00:00Z,20.659499,20.875546,20.389439,20.578481,234453,236001.85,NaN,NaN
2010-10-27T23:00:00Z,20.632492,20.695506,20.389439,20.506466,147698,224041.25,NaN,NaN
2010-10-28T23:00:00Z,20.506466,20.587483,20.056368,20.542473,294532,222586.55,NaN,NaN
2010-10-31T23:00:00Z,20.614488,21.055584,20.614488,21.037581,216237,229350.7,NaN,NaN
2010-11-01T23:00:00Z,21.037581,21.154606,20.947561,21.064586,173662,228633,NaN,NaN
2010-11-02T23:00:00Z,21.073588,21.226622,20.884548,21.226622,170959,227017.15,NaN,NaN
2010-11-03T23:00:00Z,21.244626,21.424664,21.136602,21.334646,254905,222725.3,NaN,NaN
2010-11-04T23:00:00Z,21.478677,21.901769,21.460673,21.739733,211086,217615.95,NaN,NaN
2010-11-07T23:00:00Z,21.604704,22.171827,21.604704,22.153824,274020,223944.7,NaN,NaN
2010-11-08T23:00:00Z,22.162826,22.405878,21.802746,22.306858,530833,238220.05,NaN,NaN
2010-11-09T23:00:00Z,22.270849,22.270849,21.685722,21.95578,230876,239021.9,NaN,NaN
2010-11-10T23:00:00Z,22.009793,22.027795,21.649713,21.694724,153507,233242.7,NaN,NaN
2010-11-11T23:00:00Z,21.604704,21.604704,21.154606,21.325644,319612,241274.95,NaN,NaN
2010-11-14T23:00:00Z,21.244626,21.802746,21.154606,21.739733,244971,242871.2,NaN,NaN
2010-11-15T23:00:00Z,21.838755,22.459891,21.829753,22.396876,318811,240239.2,NaN,NaN
2010-11-16T23:00:00Z,21.739733,22.000791,21.532688,21.793744,393492,248952.15,NaN,NaN
2010-11-17T23:00:00Z,21.712728,21.748735,21.26263,21.415664,350960,251669.55,NaN,NaN
2010-11-18T23:00:00Z,21.514684,21.739733,21.406662,21.739733,289139,254001,NaN,NaN
2010-11-21T23:00:00Z,21.694724,21.883764,21.658715,21.838755,226429,258128.15,NaN,NaN
2010-11-22T23:00:00Z,21.604704,21.703726,21.055584,21.055584,867164,295167.3,NaN,NaN
2010-11-23T23:00:00Z,20.893548,21.26263,20.749517,21.100595,254808,296185.05,NaN,NaN
2010-11-24T23:00:00Z,20.704508,21.415664,20.704508,21.244626,177255,297662.9,NaN,NaN
2010-11-25T23:00:00Z,21.235624,21.325644,20.614488,20.641494,175326,291702.6,NaN,NaN
2010-11-28T23:00:00Z,20.524468,20.587483,19.417228,19.948343,529159,307348.7,NaN,NaN
2010-11-29T23:00:00Z,19.993352,20.794528,19.993352,20.488461,774895,337410.35,NaN,NaN
2010-11-30T23:00:00Z,20.029361,20.875546,20.011357,20.614488,292334,343479.1,NaN,NaN
2010-12-01T23:00:00Z,20.893548,21.037581,20.326426,20.614488,330000,347233.85,NaN,NaN
2010-12-02T23:00:00Z,20.740517,21.08259,20.479459,21.08259,335871,353473.1,NaN,NaN
2010-12-05T23:00:00Z,21.244626,21.424664,21.001573,21.226622,192502,349397.2,NaN,NaN
2010-12-06T23:00:00Z,21.325644,21.937777,21.154606,21.883764,444043,345057.7,NaN,NaN
2010-12-07T23:00:00Z,21.577697,21.838755,21.190615,21.415664,215945,344311.15,NaN,NaN
2010-12-08T23:00:00Z,21.622708,21.847757,21.028579,21.802746,367532,355012.4,NaN,NaN
2010-12-09T23:00:00Z,21.514684,21.5867,21.208617,21.514684,328087,355436.15,NaN,NaN
2010-12-12T23:00:00Z,21.568695,21.829753,21.208617,21.757737,225028,354439,NaN,NaN
2010-12-13T23:00:00Z,21.712728,21.712728,21.154606,21.289635,970932,387045.05,NaN,NaN
2010-12-14T23:00:00Z,21.163608,21.685722,21.154606,21.640713,446255,389683.2,NaN,NaN
2010-12-15T23:00:00Z,21.514684,21.757737,21.289635,21.451671,394549,391862.65,NaN,NaN
2010-12-16T23:00:00Z,21.316641,21.739733,21.316641,21.667718,1020533,428432.35,NaN,NaN
2010-12-19T23:00:00Z,21.505682,22.018793,21.505682,22.000791,306949,432458.35,NaN,NaN
2010-12-20T23:00:00Z,21.964782,22.351867,21.919773,22.32486,277853,402992.8,NaN,NaN
2010-12-21T23:00:00Z,22.099811,22.405878,22.099811,22.342865,181092,399307,NaN,NaN
2010-12-22T23:00:00Z,22.32486,22.612924,22.32486,22.513902,146465,397767.5,NaN,NaN
2010-12-23T23:00:00Z,22.59492,22.59492,22.162826,22.243842,48473,391424.85,NaN,NaN
2010-12-28T23:00:00Z,22.423882,22.5049,22.288853,22.441886,144496,372191.7,NaN,NaN
2010-12-29T23:00:00Z,22.495898,22.603922,22.459891,22.603922,104576,338675.75,NaN,NaN
2010-12-30T23:00:00Z,22.459891,22.563414,22.306858,22.306858,86574,328387.75,NaN,NaN
2011-01-03T23:00:00Z,22.32486,22.576916,22.279851,22.360869,368994,330337.45,NaN,NaN
2011-01-04T23:00:00Z,22.360869,22.369871,22.009793,22.072806,253385,326213.15,NaN,NaN
2011-01-05T23:00:00Z,21.991788,22.279851,21.811749,22.252844,139928,323584.45,NaN,NaN
2011-01-06T23:00:00Z,22.297855,22.369871,21.838755,22.108813,165719,309668.25,NaN,NaN
2011-01-09T23:00:00Z,22.072806,22.153824,21.928775,22.13582,124882,305115.1,NaN,NaN
2011-01-10T23:00:00Z,21.928775,22.180829,21.829753,22.126818,177652,295621.1,NaN,NaN
2011-01-11T23:00:00Z,22.099811,22.234842,21.766739,22.081809,278174,293125.45,NaN,NaN
2011-01-12T23:00:00Z,22.144822,22.279851,22.027795,22.108813,359850,299866.55,NaN,NaN
2011-01-13T23:00:00Z,22.0458,22.306858,22.0458,22.243842,179527,260296.3,NaN,NaN
2011-01-16T23:00:00Z,22.306858,22.369871,21.775742,21.946778,297031,252835.1,NaN,NaN
2011-01-17T23:00:00Z,21.973784,22.22584,21.829753,22.171827,137476,239981.45,NaN,NaN
2011-01-18T23:00:00Z,22.144822,22.387875,22.009793,22.306858,163234,197116.5,NaN,NaN
2011-01-19T23:00:00Z,22.459891,22.495898,22.054802,22.234842,244081,193973.1,NaN,NaN
2011-01-20T23:00:00Z,22.207835,22.207835,21.604704,22.099811,284924,194326.65,NaN,NaN
2011-01-23T23:00:00Z,22.234842,22.369871,21.829753,22.081809,190878,194815.95,NaN,NaN
2011-01-24T23:00:00Z,22.054802,22.216837,21.811749,21.946778,329508,203968.1,NaN,NaN
2011-01-26T23:00:00Z,21.937777,21.964782,21.604704,21.85676,327578,217923.35,NaN,NaN
2011-01-27T23:00:00Z,21.829753,21.874762,21.307639,21.487679,308821,226139.6,NaN,NaN
2011-01-30T23:00:00Z,21.154606,21.235624,20.929557,21.109597,268382,234329.9,NaN,NaN
2011-01-31T23:00:00Z,21.010575,22.216837,20.893548,21.775742,1757412,317871.8,NaN,NaN
2011-02-01T23:00:00Z,22.216837,22.216837,21.703726,21.85676,218589,310351.55,NaN,NaN
2011-02-02T23:00:00Z,21.685722,21.865762,21.478677,21.532688,201684,307766.5,NaN,NaN
2011-02-03T23:00:00Z,21.54169,21.613706,21.343646,21.54169,476130,324576.6,NaN,NaN
2011-02-06T23:00:00Z,21.514684,21.514684,20.983568,21.073588,230424,327811.85,NaN,NaN
2011-02-07T23:00:00Z,21.064586,21.064586,20.71351,20.839537,626715,352903.5,NaN,NaN
2011-02-08T23:00:00Z,20.884548,21.253628,20.884548,21.064586,306503,359346.05,NaN,NaN
2011-02-09T23:00:00Z,21.064586,21.316641,20.80353,20.839537,254964,358185.55,NaN,NaN
2011-02-10T23:00:00Z,20.80353,21.037581,20.551475,20.587483,263021,353344.1,NaN,NaN
2011-02-13T23:00:00Z,20.614488,20.938559,20.605486,20.893548,305843,359659.9,NaN,NaN
2011-02-14T23:00:00Z,20.785526,20.947561,20.659499,20.704508,104569,350036.8,NaN,NaN
2011-02-15T23:00:00Z,20.569479,20.839537,20.551475,20.839537,180792,352202.6,NaN,NaN
2011-02-16T23:00:00Z,20.704508,20.812532,20.677501,20.731515,236113,355846.55,NaN,NaN
2011-02-17T23:00:00Z,20.758519,21.154606,20.758519,21.08259,292889,358286.95,NaN,NaN
2011-02-20T23:00:00Z,20.929557,21.307639,20.407443,21.289635,560271,372054.3,NaN,NaN
2011-02-21T23:00:00Z,21.289635,21.514684,20.776524,21.118597,400446,382532.7,NaN,NaN
2011-02-22T23:00:00Z,20.956564,21.046582,20.605486,20.90255,233009,377707.75,NaN,NaN
2011-02-23T23:00:00Z,20.479459,20.794528,20.479459,20.695506,237306,373194.15,NaN,NaN
2011-02-24T23:00:00Z,20.524468,20.704508,20.182394,20.200399,374305,376468.35,NaN,NaN
2011-02-27T23:00:00Z,20.16439,20.16439,19.723294,19.894332,505964,388347.45,NaN,NaN
2011-02-28T23:00:00Z,19.894332,20.461455,19.894332,20.335428,561793,328566.5,NaN,NaN
2011-03-01T23:00:00Z,20.191396,20.281417,20.029361,20.209401,547810,345027.55,NaN,NaN
2011-03-02T23:00:00Z,20.07437,20.182394,19.930339,20.047365,309890,350437.85,NaN,NaN
2011-03-03T23:00:00Z,20.34443,20.569479,20.326426,20.515468,350139,344138.3,NaN,NaN
2011-03-06T23:00:00Z,20.16439,20.290419,19.849321,19.849321,205890,342911.6,NaN,NaN
2011-03-07T23:00:00Z,19.624272,19.750301,19.462238,19.70529,175361,320343.9,NaN,NaN
2011-03-08T23:00:00Z,19.624272,19.849321,19.552256,19.840321,205436,315290.55,NaN,NaN
2011-03-09T23:00:00Z,19.813314,19.849321,19.435232,19.642277,476199,326352.3,NaN,NaN
2011-03-10T23:00:00Z,19.489243,19.849321,19.417228,19.804312,505840,338493.25,NaN,NaN
2011-03-13T23:00:00Z,19.390223,19.804312,19.129165,19.804312,393414,342871.8,NaN,NaN
2011-03-14T23:00:00Z,19.624272,19.633274,18.724076,18.904116,512783,363282.5,NaN,NaN
2011-03-15T23:00:00Z,18.454018,19.057149,18.210965,18.940125,614125,384949.15,NaN,NaN
